employee_id,survey_date,score,category
E10577,2024-09-15,6,Detractor
E10577,2024-12-15,8,Passive
E10577,2025-03-15,6,Detractor
E10577,2025-06-15,8,Passive
E10577,2025-12-15,8,Passive
E10578,2024-03-15,6,Detractor
E10578,2024-06-15,6,Detractor
E10578,2024-09-15,7,Passive
E10578,2024-12-15,7,Passive
E10578,2025-06-15,4,Detractor
E10578,2025-12-15,8,Passive
E10578,2026-03-15,7,Passive
E10579,2025-09-15,5,Detractor
E10579,2026-03-15,8,Passive
E10580,2024-06-15,7,Passive
E10580,2024-09-15,8,Passive
E10580,2025-03-15,6,Detractor
E10580,2025-06-15,7,Passive
E10580,2025-09-15,6,Detractor
E10580,2025-12-15,7,Passive
E10580,2026-03-15,6,Detractor
E10581,2023-12-15,8,Passive
E10581,2024-03-15,9,Promoter
E10581,2024-06-15,7,Passive
E10581,2024-09-15,7,Passive
E10581,2024-12-15,8,Passive
E10581,2025-03-15,4,Detractor
E10581,2025-06-15,6,Detractor
E10581,2025-09-15,6,Detractor
E10581,2025-12-15,8,Passive
E10581,2026-03-15,7,Passive
E10582,2024-09-15,9,Promoter
E10582,2024-12-15,9,Promoter
E10582,2025-03-15,4,Detractor
E10582,2025-06-15,5,Detractor
E10582,2025-09-15,7,Passive
E10583,2023-09-15,5,Detractor
E10583,2023-12-15,4,Detractor
E10583,2024-03-15,6,Detractor
E10583,2024-12-15,4,Detractor
E10583,2025-03-15,6,Detractor
E10583,2025-12-15,8,Passive
E10583,2026-03-15,6,Detractor
E10584,2023-12-15,9,Promoter
E10584,2024-03-15,6,Detractor
E10584,2024-06-15,8,Passive
E10584,2024-09-15,6,Detractor
E10584,2025-03-15,7,Passive
E10584,2025-06-15,7,Passive
E10584,2025-09-15,8,Passive
E10584,2025-12-15,8,Passive
E10584,2026-03-15,10,Promoter
E10585,2023-09-15,7,Passive
E10585,2023-12-15,8,Passive
E10585,2024-06-15,6,Detractor
E10585,2024-09-15,8,Passive
E10585,2025-12-15,7,Passive
E10585,2026-03-15,3,Detractor
E10586,2023-12-15,6,Detractor
E10586,2024-03-15,4,Detractor
E10586,2024-12-15,6,Detractor
E10586,2025-03-15,8,Passive
E10586,2025-06-15,7,Passive
E10587,2024-09-15,8,Passive
E10587,2024-12-15,4,Detractor
E10587,2025-09-15,9,Promoter
E10588,2025-12-15,8,Passive
E10588,2026-03-15,5,Detractor
E10589,2023-12-15,7,Passive
E10589,2024-06-15,10,Promoter
E10589,2024-09-15,9,Promoter
E10589,2025-03-15,10,Promoter
E10589,2025-06-15,7,Passive
E10589,2025-09-15,9,Promoter
E10589,2025-12-15,9,Promoter
E10589,2026-03-15,5,Detractor
E10590,2025-03-15,9,Promoter
E10590,2025-09-15,9,Promoter
E10590,2025-12-15,6,Detractor
E10590,2026-03-15,7,Passive
E10591,2023-12-15,9,Promoter
E10591,2024-03-15,7,Passive
E10591,2024-12-15,9,Promoter
E10591,2025-03-15,6,Detractor
E10591,2025-06-15,6,Detractor
E10591,2025-09-15,5,Detractor
E10591,2025-12-15,7,Passive
E10591,2026-03-15,8,Passive
E10592,2024-09-15,5,Detractor
E10592,2025-03-15,10,Promoter
E10592,2025-06-15,9,Promoter
E10592,2025-12-15,8,Passive
E10592,2026-03-15,8,Passive
E10593,2023-12-15,6,Detractor
E10593,2024-06-15,5,Detractor
E10593,2024-12-15,8,Passive
E10593,2025-06-15,9,Promoter
E10593,2025-09-15,6,Detractor
E10593,2025-12-15,6,Detractor
E10593,2026-03-15,6,Detractor
E10594,2023-12-15,8,Passive
E10594,2024-09-15,8,Passive
E10594,2024-12-15,10,Promoter
E10594,2025-03-15,8,Passive
E10594,2025-09-15,6,Detractor
E10594,2025-12-15,7,Passive
E10594,2026-03-15,6,Detractor
E10595,2023-12-15,9,Promoter
E10595,2024-03-15,6,Detractor
E10595,2024-06-15,6,Detractor
E10595,2024-09-15,8,Passive
E10595,2024-12-15,10,Promoter
E10595,2025-06-15,10,Promoter
E10595,2025-12-15,4,Detractor
E10595,2026-03-15,7,Passive
E10596,2024-09-15,7,Passive
E10596,2024-12-15,7,Passive
E10596,2025-12-15,7,Passive
E10596,2026-03-15,5,Detractor
E10597,2024-06-15,10,Promoter
E10597,2024-09-15,4,Detractor
E10597,2024-12-15,7,Passive
E10597,2025-03-15,9,Promoter
E10597,2025-06-15,8,Passive
E10597,2025-09-15,6,Detractor
E10597,2025-12-15,6,Detractor
E10597,2026-03-15,9,Promoter
E10598,2025-03-15,7,Passive
E10598,2025-06-15,7,Passive
E10598,2025-09-15,8,Passive
E10598,2025-12-15,9,Promoter
E10599,2024-09-15,6,Detractor
E10599,2025-06-15,5,Detractor
E10599,2025-09-15,6,Detractor
E10599,2025-12-15,9,Promoter
E10599,2026-03-15,7,Passive
E10600,2023-09-15,5,Detractor
E10600,2024-03-15,6,Detractor
E10600,2024-06-15,9,Promoter
E10600,2024-09-15,7,Passive
E10600,2024-12-15,5,Detractor
E10600,2025-03-15,6,Detractor
E10600,2025-09-15,9,Promoter
E10600,2025-12-15,6,Detractor
E10600,2026-03-15,10,Promoter
E10601,2024-03-15,10,Promoter
E10601,2024-06-15,9,Promoter
E10601,2024-09-15,8,Passive
E10601,2024-12-15,9,Promoter
E10601,2025-03-15,7,Passive
E10601,2025-06-15,7,Passive
E10601,2025-09-15,5,Detractor
E10601,2026-03-15,6,Detractor
E10602,2025-09-15,5,Detractor
E10602,2026-03-15,7,Passive
E10603,2024-09-15,5,Detractor
E10603,2024-12-15,6,Detractor
E10603,2025-09-15,3,Detractor
E10603,2026-03-15,5,Detractor
E10604,2023-09-15,6,Detractor
E10604,2023-12-15,7,Passive
E10604,2024-03-15,8,Passive
E10604,2024-06-15,6,Detractor
E10604,2024-12-15,7,Passive
E10604,2025-03-15,8,Passive
E10604,2025-09-15,9,Promoter
E10604,2025-12-15,6,Detractor
E10604,2026-03-15,5,Detractor
E10605,2023-09-15,7,Passive
E10605,2023-12-15,6,Detractor
E10605,2024-03-15,7,Passive
E10605,2024-06-15,6,Detractor
E10605,2024-09-15,5,Detractor
E10605,2024-12-15,8,Passive
E10605,2025-03-15,10,Promoter
E10605,2025-06-15,7,Passive
E10605,2025-09-15,8,Passive
E10605,2025-12-15,7,Passive
E10606,2023-09-15,7,Passive
E10606,2024-09-15,9,Promoter
E10606,2024-12-15,7,Passive
E10606,2025-03-15,2,Detractor
E10606,2025-09-15,6,Detractor
E10606,2025-12-15,7,Passive
E10607,2025-06-15,7,Passive
E10607,2025-09-15,7,Passive
E10607,2025-12-15,6,Detractor
E10607,2026-03-15,7,Passive
E10608,2025-06-15,10,Promoter
E10608,2025-09-15,7,Passive
E10609,2025-12-15,10,Promoter
E10610,2023-09-15,7,Passive
E10610,2024-03-15,5,Detractor
E10610,2024-06-15,7,Passive
E10610,2024-09-15,2,Detractor
E10610,2025-03-15,7,Passive
E10610,2025-09-15,8,Passive
E10610,2025-12-15,8,Passive
E10610,2026-03-15,8,Passive
E10611,2023-12-15,8,Passive
E10611,2024-03-15,8,Passive
E10611,2024-09-15,8,Passive
E10611,2024-12-15,6,Detractor
E10611,2025-03-15,9,Promoter
E10611,2025-06-15,7,Passive
E10611,2025-09-15,9,Promoter
E10611,2025-12-15,7,Passive
E10611,2026-03-15,8,Passive
E10612,2024-06-15,9,Promoter
E10612,2024-09-15,9,Promoter
E10612,2024-12-15,7,Passive
E10612,2025-03-15,8,Passive
E10612,2025-06-15,3,Detractor
E10612,2025-09-15,6,Detractor
E10612,2025-12-15,5,Detractor
E10612,2026-03-15,7,Passive
E10613,2023-09-15,6,Detractor
E10613,2023-12-15,6,Detractor
E10613,2024-03-15,6,Detractor
E10613,2024-06-15,8,Passive
E10613,2024-09-15,5,Detractor
E10613,2025-03-15,6,Detractor
E10613,2025-12-15,7,Passive
E10613,2026-03-15,9,Promoter
E10614,2025-06-15,6,Detractor
E10614,2025-12-15,9,Promoter
E10614,2026-03-15,3,Detractor
E10615,2023-09-15,7,Passive
E10615,2023-12-15,8,Passive
E10615,2024-03-15,6,Detractor
E10615,2024-06-15,5,Detractor
E10615,2024-09-15,7,Passive
E10615,2024-12-15,7,Passive
E10615,2025-03-15,6,Detractor
E10615,2025-06-15,7,Passive
E10615,2025-09-15,6,Detractor
E10615,2025-12-15,9,Promoter
E10615,2026-03-15,8,Passive
E10616,2023-09-15,7,Passive
E10616,2023-12-15,10,Promoter
E10616,2024-03-15,9,Promoter
E10616,2024-06-15,9,Promoter
E10616,2025-06-15,10,Promoter
E10616,2025-09-15,7,Passive
E10616,2025-12-15,5,Detractor
E10616,2026-03-15,5,Detractor
E10617,2023-12-15,8,Passive
E10617,2024-03-15,6,Detractor
E10617,2024-09-15,10,Promoter
E10617,2024-12-15,6,Detractor
E10617,2025-03-15,6,Detractor
E10617,2025-09-15,8,Passive
E10617,2026-03-15,8,Passive
E10618,2023-12-15,10,Promoter
E10618,2024-03-15,7,Passive
E10618,2024-06-15,9,Promoter
E10618,2025-03-15,7,Passive
E10618,2025-06-15,8,Passive
E10618,2025-12-15,7,Passive
E10619,2024-06-15,10,Promoter
E10619,2024-09-15,10,Promoter
E10619,2025-03-15,5,Detractor
E10619,2025-06-15,9,Promoter
E10619,2025-09-15,6,Detractor
E10619,2025-12-15,9,Promoter
E10619,2026-03-15,10,Promoter
E10620,2023-09-15,6,Detractor
E10620,2023-12-15,5,Detractor
E10620,2024-03-15,6,Detractor
E10620,2024-06-15,9,Promoter
E10620,2024-09-15,8,Passive
E10620,2024-12-15,7,Passive
E10620,2025-03-15,8,Passive
E10620,2025-12-15,7,Passive
E10621,2024-12-15,7,Passive
E10621,2025-03-15,8,Passive
E10621,2025-06-15,8,Passive
E10621,2025-12-15,10,Promoter
E10621,2026-03-15,5,Detractor
E10622,2023-09-15,9,Promoter
E10622,2023-12-15,6,Detractor
E10622,2024-06-15,7,Passive
E10622,2024-09-15,7,Passive
E10622,2025-03-15,7,Passive
E10622,2025-09-15,5,Detractor
E10622,2025-12-15,7,Passive
E10622,2026-03-15,8,Passive
E10623,2023-09-15,7,Passive
E10623,2024-06-15,9,Promoter
E10623,2024-09-15,7,Passive
E10623,2024-12-15,7,Passive
E10623,2025-03-15,7,Passive
E10623,2025-12-15,7,Passive
E10624,2023-09-15,8,Passive
E10624,2023-12-15,6,Detractor
E10624,2024-06-15,4,Detractor
E10624,2024-12-15,6,Detractor
E10624,2025-06-15,7,Passive
E10624,2025-12-15,7,Passive
E10624,2026-03-15,6,Detractor
E10625,2023-09-15,6,Detractor
E10625,2024-03-15,7,Passive
E10625,2024-12-15,8,Passive
E10625,2025-03-15,6,Detractor
E10625,2025-06-15,7,Passive
E10625,2025-12-15,10,Promoter
E10625,2026-03-15,6,Detractor
E10626,2024-09-15,9,Promoter
E10626,2024-12-15,4,Detractor
E10626,2025-03-15,6,Detractor
E10626,2025-09-15,7,Passive
E10626,2025-12-15,9,Promoter
E10627,2025-03-15,10,Promoter
E10627,2025-06-15,9,Promoter
E10627,2025-09-15,8,Passive
E10627,2025-12-15,9,Promoter
E10627,2026-03-15,5,Detractor
E10628,2024-03-15,9,Promoter
E10628,2024-06-15,6,Detractor
E10628,2024-12-15,6,Detractor
E10628,2025-06-15,8,Passive
E10628,2026-03-15,5,Detractor
E10629,2023-12-15,9,Promoter
E10629,2024-03-15,7,Passive
E10629,2024-06-15,5,Detractor
E10629,2024-09-15,9,Promoter
E10629,2024-12-15,7,Passive
E10629,2025-03-15,7,Passive
E10629,2025-06-15,7,Passive
E10629,2025-09-15,3,Detractor
E10629,2026-03-15,9,Promoter
E10630,2023-12-15,7,Passive
E10630,2024-06-15,7,Passive
E10630,2024-12-15,8,Passive
E10630,2025-09-15,6,Detractor
E10630,2025-12-15,4,Detractor
E10631,2025-09-15,6,Detractor
E10631,2025-12-15,9,Promoter
E10632,2023-12-15,6,Detractor
E10632,2024-03-15,8,Passive
E10632,2024-06-15,8,Passive
E10632,2024-12-15,9,Promoter
E10632,2025-03-15,9,Promoter
E10632,2025-09-15,6,Detractor
E10632,2025-12-15,8,Passive
E10632,2026-03-15,6,Detractor
E10633,2024-03-15,6,Detractor
E10633,2024-06-15,8,Passive
E10633,2024-12-15,8,Passive
E10633,2025-03-15,7,Passive
E10633,2025-09-15,7,Passive
E10633,2025-12-15,8,Passive
E10633,2026-03-15,6,Detractor
E10634,2024-09-15,8,Passive
E10634,2024-12-15,6,Detractor
E10634,2025-03-15,8,Passive
E10634,2025-06-15,5,Detractor
E10634,2025-09-15,9,Promoter
E10634,2026-03-15,8,Passive
E10635,2025-06-15,10,Promoter
E10635,2025-09-15,6,Detractor
E10635,2025-12-15,8,Passive
E10635,2026-03-15,7,Passive
E10636,2026-03-15,5,Detractor
E10637,2024-09-15,7,Passive
E10637,2025-03-15,8,Passive
E10637,2025-06-15,10,Promoter
E10637,2025-09-15,6,Detractor
E10638,2023-12-15,8,Passive
E10638,2024-03-15,8,Passive
E10638,2024-06-15,7,Passive
E10638,2025-03-15,7,Passive
E10638,2025-06-15,8,Passive
E10638,2025-12-15,7,Passive
E10638,2026-03-15,7,Passive
E10639,2025-06-15,6,Detractor
E10639,2025-09-15,5,Detractor
E10639,2025-12-15,9,Promoter
E10639,2026-03-15,6,Detractor
E10640,2025-09-15,9,Promoter
E10640,2025-12-15,9,Promoter
E10640,2026-03-15,10,Promoter
E10641,2024-12-15,8,Passive
E10641,2025-03-15,8,Passive
E10641,2025-06-15,8,Passive
E10641,2025-09-15,8,Passive
E10641,2025-12-15,9,Promoter
E10641,2026-03-15,7,Passive
E10642,2023-09-15,7,Passive
E10642,2024-09-15,7,Passive
E10642,2024-12-15,5,Detractor
E10642,2025-03-15,8,Passive
E10642,2025-06-15,3,Detractor
E10642,2025-09-15,8,Passive
E10642,2026-03-15,9,Promoter
E10643,2024-06-15,8,Passive
E10643,2024-12-15,6,Detractor
E10643,2025-03-15,10,Promoter
E10643,2025-06-15,10,Promoter
E10643,2025-09-15,8,Passive
E10643,2025-12-15,10,Promoter
E10643,2026-03-15,10,Promoter
E10644,2025-09-15,6,Detractor
E10644,2025-12-15,6,Detractor
E10644,2026-03-15,8,Passive
E10645,2024-06-15,2,Detractor
E10645,2024-12-15,7,Passive
E10645,2025-06-15,6,Detractor
E10645,2025-09-15,7,Passive
E10645,2025-12-15,5,Detractor
E10646,2024-09-15,7,Passive
E10646,2024-12-15,8,Passive
E10646,2025-03-15,10,Promoter
E10646,2025-06-15,8,Passive
E10646,2025-09-15,5,Detractor
E10646,2025-12-15,7,Passive
E10648,2024-03-15,9,Promoter
E10648,2024-06-15,7,Passive
E10648,2024-09-15,8,Passive
E10648,2025-06-15,9,Promoter
E10648,2025-12-15,7,Passive
E10648,2026-03-15,8,Passive
E10649,2024-06-15,8,Passive
E10649,2024-09-15,7,Passive
E10649,2025-03-15,7,Passive
E10649,2025-06-15,6,Detractor
E10649,2025-12-15,6,Detractor
E10649,2026-03-15,8,Passive
E10650,2023-12-15,8,Passive
E10650,2024-03-15,6,Detractor
E10650,2024-06-15,6,Detractor
E10650,2024-09-15,6,Detractor
E10650,2024-12-15,5,Detractor
E10650,2025-06-15,8,Passive
E10650,2025-09-15,6,Detractor
E10650,2025-12-15,8,Passive
E10650,2026-03-15,9,Promoter
E10651,2023-12-15,5,Detractor
E10651,2024-03-15,6,Detractor
E10651,2024-06-15,5,Detractor
E10651,2024-09-15,4,Detractor
E10651,2024-12-15,8,Passive
E10651,2025-03-15,8,Passive
E10651,2025-09-15,6,Detractor
E10651,2026-03-15,6,Detractor
E10652,2023-09-15,6,Detractor
E10652,2024-03-15,7,Passive
E10652,2024-06-15,7,Passive
E10652,2024-09-15,6,Detractor
E10652,2024-12-15,7,Passive
E10652,2025-03-15,7,Passive
E10652,2025-06-15,5,Detractor
E10652,2025-09-15,5,Detractor
E10653,2024-06-15,8,Passive
E10653,2024-09-15,8,Passive
E10653,2024-12-15,6,Detractor
E10653,2025-06-15,10,Promoter
E10653,2026-03-15,7,Passive
E10654,2025-06-15,8,Passive
E10654,2025-12-15,6,Detractor
E10655,2023-09-15,7,Passive
E10655,2023-12-15,6,Detractor
E10655,2024-03-15,5,Detractor
E10655,2025-03-15,7,Passive
E10655,2025-06-15,7,Passive
E10655,2025-09-15,9,Promoter
E10655,2025-12-15,6,Detractor
E10655,2026-03-15,8,Passive
E10656,2023-12-15,7,Passive
E10656,2024-06-15,6,Detractor
E10656,2024-09-15,8,Passive
E10656,2024-12-15,6,Detractor
E10656,2025-03-15,7,Passive
E10656,2025-06-15,5,Detractor
E10656,2025-12-15,5,Detractor
E10656,2026-03-15,8,Passive
E10657,2023-12-15,7,Passive
E10657,2024-09-15,9,Promoter
E10657,2024-12-15,8,Passive
E10657,2025-06-15,5,Detractor
E10657,2025-09-15,7,Passive
E10657,2025-12-15,7,Passive
E10658,2023-12-15,9,Promoter
E10658,2024-06-15,9,Promoter
E10658,2024-09-15,5,Detractor
E10658,2024-12-15,9,Promoter
E10658,2025-09-15,9,Promoter
E10658,2025-12-15,6,Detractor
E10658,2026-03-15,7,Passive
E10659,2023-09-15,4,Detractor
E10659,2023-12-15,7,Passive
E10659,2024-03-15,6,Detractor
E10659,2024-06-15,8,Passive
E10659,2024-09-15,8,Passive
E10659,2024-12-15,7,Passive
E10659,2025-06-15,7,Passive
E10659,2025-09-15,6,Detractor
E10659,2025-12-15,6,Detractor
E10659,2026-03-15,10,Promoter
E10660,2024-03-15,9,Promoter
E10660,2024-06-15,7,Passive
E10660,2024-09-15,7,Passive
E10660,2024-12-15,10,Promoter
E10660,2025-03-15,10,Promoter
E10660,2025-09-15,7,Passive
E10660,2025-12-15,6,Detractor
E10661,2024-12-15,7,Passive
E10661,2025-03-15,7,Passive
E10661,2025-09-15,6,Detractor
E10661,2026-03-15,9,Promoter
E10662,2024-09-15,8,Passive
E10662,2024-12-15,7,Passive
E10662,2025-06-15,7,Passive
E10662,2026-03-15,7,Passive
E10663,2024-06-15,6,Detractor
E10663,2024-09-15,6,Detractor
E10663,2025-03-15,10,Promoter
E10663,2025-06-15,6,Detractor
E10663,2025-12-15,4,Detractor
E10663,2026-03-15,8,Passive
E10664,2025-03-15,9,Promoter
E10664,2025-06-15,7,Passive
E10664,2025-09-15,5,Detractor
E10664,2025-12-15,7,Passive
E10664,2026-03-15,6,Detractor
E10665,2024-12-15,9,Promoter
E10665,2025-06-15,6,Detractor
E10665,2025-09-15,8,Passive
E10665,2026-03-15,8,Passive
E10666,2023-12-15,6,Detractor
E10666,2024-03-15,6,Detractor
E10666,2024-06-15,8,Passive
E10666,2024-12-15,2,Detractor
E10666,2025-03-15,9,Promoter
E10666,2025-09-15,6,Detractor
E10666,2025-12-15,7,Passive
E10666,2026-03-15,5,Detractor
E10667,2024-06-15,9,Promoter
E10667,2024-12-15,7,Passive
E10667,2025-03-15,8,Passive
E10667,2025-06-15,8,Passive
E10667,2025-12-15,9,Promoter
E10667,2026-03-15,6,Detractor
E10668,2023-09-15,6,Detractor
E10668,2024-09-15,8,Passive
E10668,2025-03-15,7,Passive
E10668,2025-06-15,9,Promoter
E10668,2025-12-15,8,Passive
E10668,2026-03-15,7,Passive
E10669,2026-03-15,8,Passive
E10670,2023-12-15,7,Passive
E10670,2024-06-15,8,Passive
E10670,2024-12-15,6,Detractor
E10670,2025-06-15,7,Passive
E10670,2026-03-15,7,Passive
E10671,2023-12-15,7,Passive
E10671,2024-03-15,5,Detractor
E10671,2024-12-15,7,Passive
E10671,2025-06-15,8,Passive
E10671,2025-09-15,7,Passive
E10671,2025-12-15,3,Detractor
E10672,2025-12-15,10,Promoter
E10672,2026-03-15,8,Passive
E10673,2024-06-15,9,Promoter
E10673,2024-09-15,8,Passive
E10673,2024-12-15,5,Detractor
E10673,2025-09-15,9,Promoter
E10673,2025-12-15,7,Passive
E10673,2026-03-15,7,Passive
E10674,2025-03-15,10,Promoter
E10674,2025-06-15,9,Promoter
E10674,2025-12-15,8,Passive
E10674,2026-03-15,7,Passive
E10675,2025-06-15,6,Detractor
E10675,2025-09-15,9,Promoter
E10676,2025-03-15,5,Detractor
E10676,2025-06-15,9,Promoter
E10676,2025-09-15,9,Promoter
E10676,2025-12-15,10,Promoter
E10676,2026-03-15,9,Promoter
E10677,2025-06-15,10,Promoter
E10677,2025-12-15,7,Passive
E10677,2026-03-15,6,Detractor
E10678,2023-12-15,8,Passive
E10678,2024-09-15,8,Passive
E10678,2025-03-15,9,Promoter
E10678,2025-06-15,10,Promoter
E10678,2025-09-15,6,Detractor
E10679,2023-09-15,9,Promoter
E10679,2024-06-15,4,Detractor
E10679,2024-09-15,8,Passive
E10679,2024-12-15,9,Promoter
E10679,2025-03-15,6,Detractor
E10679,2025-06-15,9,Promoter
E10679,2025-09-15,5,Detractor
E10679,2025-12-15,6,Detractor
E10679,2026-03-15,8,Passive
E10680,2023-12-15,7,Passive
E10680,2024-09-15,6,Detractor
E10680,2024-12-15,7,Passive
E10680,2025-06-15,8,Passive
E10680,2025-09-15,7,Passive
E10680,2025-12-15,10,Promoter
E10681,2023-09-15,7,Passive
E10681,2023-12-15,10,Promoter
E10681,2024-03-15,9,Promoter
E10681,2024-06-15,9,Promoter
E10681,2024-09-15,6,Detractor
E10681,2025-03-15,10,Promoter
E10681,2025-06-15,8,Passive
E10681,2025-09-15,10,Promoter
E10682,2025-06-15,8,Passive
E10683,2024-09-15,8,Passive
E10683,2024-12-15,7,Passive
E10683,2025-03-15,8,Passive
E10683,2025-12-15,10,Promoter
E10684,2023-12-15,9,Promoter
E10684,2024-03-15,8,Passive
E10684,2024-06-15,9,Promoter
E10684,2024-09-15,7,Passive
E10684,2024-12-15,7,Passive
E10684,2025-03-15,7,Passive
E10684,2025-06-15,9,Promoter
E10684,2025-09-15,9,Promoter
E10684,2025-12-15,7,Passive
E10684,2026-03-15,7,Passive
E10685,2026-03-15,8,Passive
E10686,2023-09-15,6,Detractor
E10686,2024-03-15,8,Passive
E10686,2024-09-15,10,Promoter
E10686,2024-12-15,8,Passive
E10686,2025-03-15,9,Promoter
E10686,2025-06-15,6,Detractor
E10686,2025-09-15,7,Passive
E10686,2025-12-15,5,Detractor
E10686,2026-03-15,8,Passive
E10687,2024-06-15,10,Promoter
E10687,2024-09-15,10,Promoter
E10687,2025-12-15,8,Passive
E10687,2026-03-15,8,Passive
E10688,2024-12-15,9,Promoter
E10688,2025-03-15,6,Detractor
E10688,2025-12-15,8,Passive
E10689,2023-09-15,5,Detractor
E10689,2023-12-15,4,Detractor
E10689,2024-03-15,7,Passive
E10689,2024-06-15,10,Promoter
E10689,2024-09-15,10,Promoter
E10689,2024-12-15,10,Promoter
E10689,2025-03-15,8,Passive
E10689,2025-06-15,10,Promoter
E10689,2025-09-15,7,Passive
E10689,2025-12-15,6,Detractor
E10689,2026-03-15,7,Passive
E10690,2023-09-15,5,Detractor
E10690,2023-12-15,10,Promoter
E10690,2024-03-15,9,Promoter
E10690,2024-06-15,6,Detractor
E10690,2024-12-15,8,Passive
E10690,2025-03-15,8,Passive
E10690,2025-06-15,10,Promoter
E10690,2025-12-15,10,Promoter
E10690,2026-03-15,9,Promoter
E10691,2024-06-15,9,Promoter
E10691,2024-12-15,8,Passive
E10691,2025-03-15,8,Passive
E10691,2025-09-15,8,Passive
E10691,2025-12-15,8,Passive
E10691,2026-03-15,8,Passive
E10692,2024-03-15,7,Passive
E10692,2024-09-15,6,Detractor
E10692,2024-12-15,6,Detractor
E10692,2025-03-15,5,Detractor
E10692,2025-09-15,6,Detractor
E10692,2025-12-15,7,Passive
E10693,2025-06-15,8,Passive
E10693,2025-09-15,8,Passive
E10693,2026-03-15,9,Promoter
E10694,2023-09-15,8,Passive
E10694,2024-06-15,10,Promoter
E10694,2024-09-15,10,Promoter
E10694,2024-12-15,7,Passive
E10694,2025-03-15,9,Promoter
E10694,2025-06-15,8,Passive
E10694,2025-09-15,5,Detractor
E10694,2025-12-15,9,Promoter
E10694,2026-03-15,7,Passive
E10695,2023-12-15,7,Passive
E10695,2024-06-15,7,Passive
E10695,2024-09-15,7,Passive
E10695,2024-12-15,10,Promoter
E10695,2025-09-15,6,Detractor
E10695,2025-12-15,8,Passive
E10695,2026-03-15,5,Detractor
E10696,2024-09-15,7,Passive
E10696,2025-06-15,6,Detractor
E10696,2025-09-15,9,Promoter
E10696,2025-12-15,6,Detractor
E10696,2026-03-15,10,Promoter
E10697,2023-09-15,6,Detractor
E10697,2023-12-15,6,Detractor
E10697,2024-03-15,9,Promoter
E10697,2024-09-15,10,Promoter
E10697,2025-09-15,7,Passive
E10697,2025-12-15,9,Promoter
E10698,2025-09-15,6,Detractor
E10698,2025-12-15,7,Passive
E10698,2026-03-15,8,Passive
E10699,2023-09-15,7,Passive
E10699,2024-03-15,10,Promoter
E10699,2024-06-15,9,Promoter
E10699,2024-09-15,7,Passive
E10699,2025-03-15,4,Detractor
E10699,2025-12-15,6,Detractor
E10699,2026-03-15,9,Promoter
E10700,2024-03-15,8,Passive
E10700,2024-06-15,9,Promoter
E10700,2024-09-15,10,Promoter
E10700,2025-06-15,9,Promoter
E10700,2025-09-15,9,Promoter
E10700,2025-12-15,7,Passive
E10701,2024-09-15,10,Promoter
E10701,2024-12-15,7,Passive
E10701,2025-03-15,7,Passive
E10701,2026-03-15,10,Promoter
E10702,2023-09-15,8,Passive
E10702,2024-06-15,7,Passive
E10702,2024-12-15,8,Passive
E10702,2025-03-15,6,Detractor
E10702,2025-06-15,5,Detractor
E10702,2025-09-15,6,Detractor
E10702,2025-12-15,5,Detractor
E10702,2026-03-15,6,Detractor
E10703,2024-12-15,6,Detractor
E10703,2025-06-15,9,Promoter
E10703,2025-09-15,10,Promoter
E10703,2025-12-15,6,Detractor
E10703,2026-03-15,10,Promoter
E10704,2025-06-15,9,Promoter
E10704,2026-03-15,8,Passive
E10705,2025-09-15,6,Detractor
E10705,2026-03-15,5,Detractor
E10706,2023-09-15,8,Passive
E10706,2023-12-15,8,Passive
E10706,2024-03-15,7,Passive
E10706,2024-06-15,8,Passive
E10706,2024-09-15,7,Passive
E10706,2024-12-15,7,Passive
E10706,2025-09-15,8,Passive
E10706,2025-12-15,10,Promoter
E10706,2026-03-15,4,Detractor
E10707,2025-06-15,8,Passive
E10707,2025-12-15,8,Passive
E10707,2026-03-15,8,Passive
E10708,2023-09-15,8,Passive
E10708,2023-12-15,10,Promoter
E10708,2024-03-15,8,Passive
E10708,2024-09-15,6,Detractor
E10708,2024-12-15,8,Passive
E10708,2025-03-15,8,Passive
E10708,2025-06-15,7,Passive
E10708,2025-12-15,8,Passive
E10708,2026-03-15,8,Passive
E10709,2025-12-15,7,Passive
E10709,2026-03-15,8,Passive
E10710,2023-12-15,6,Detractor
E10710,2024-03-15,9,Promoter
E10710,2024-06-15,8,Passive
E10710,2024-09-15,8,Passive
E10710,2024-12-15,7,Passive
E10710,2025-03-15,6,Detractor
E10710,2025-12-15,7,Passive
E10711,2023-09-15,8,Passive
E10711,2024-03-15,7,Passive
E10711,2024-09-15,8,Passive
E10711,2024-12-15,5,Detractor
E10711,2025-06-15,10,Promoter
E10711,2025-09-15,7,Passive
E10711,2025-12-15,6,Detractor
E10711,2026-03-15,10,Promoter
E10712,2024-06-15,6,Detractor
E10712,2024-12-15,8,Passive
E10712,2025-03-15,6,Detractor
E10712,2025-06-15,7,Passive
E10712,2025-12-15,7,Passive
E10712,2026-03-15,7,Passive
E10713,2024-09-15,9,Promoter
E10713,2024-12-15,10,Promoter
E10713,2025-06-15,7,Passive
E10713,2025-09-15,8,Passive
E10714,2023-09-15,6,Detractor
E10714,2024-06-15,8,Passive
E10714,2024-12-15,9,Promoter
E10714,2025-09-15,8,Passive
E10714,2025-12-15,7,Passive
E10714,2026-03-15,7,Passive
E10715,2024-03-15,7,Passive
